beta_lookback,n_buckets,tc_bps,vol_window,long_short_style,total_return,cagr,vol,sharpe,sortino,calmar,max_dd,beta_mean_abs,avg_positions,avg_gross,total_costs,elapsed_s,long_buckets,short_buckets,combo_key
126,5,10,60,extreme_only,0.4930632169762061,0.0161961049115817,0.0574179767320913,-0.0237350880976736,0.0040824282537052,0.0793296697055109,-0.2041620111580601,0.0678859316961895,185.3839669158581,0.9968188325115316,85535.0583656687,46.86558651924133,[1],[5],"{""beta_lookback"": 126, ""long_short_style"": ""extreme_only"", ""n_buckets"": 5, ""tc_bps"": 10, ""vol_window"": 60}"
126,5,10,60,extreme_plus_one,0.2406385575888447,0.0086803405847004,0.0400828741087549,-0.2215056993896647,-0.3037911944779281,0.0504232331116188,-0.1721496232795173,0.0481845115847768,369.76316208048354,0.9968188325115316,53025.44394617264,78.40113043785095,"[1, 2]","[4, 5]","{""beta_lookback"": 126, ""long_short_style"": ""extreme_plus_one"", ""n_buckets"": 5, ""tc_bps"": 10, ""vol_window"": 60}"
126,5,10,90,extreme_only,0.4930632169762061,0.0161961049115817,0.0574179767320913,-0.0237350880976736,0.0040824282537052,0.0793296697055109,-0.2041620111580601,0.0678859316961895,185.3839669158581,0.9968188325115316,85535.0583656687,47.44599795341492,[1],[5],"{""beta_lookback"": 126, ""long_short_style"": ""extreme_only"", ""n_buckets"": 5, ""tc_bps"": 10, ""vol_window"": 90}"
126,5,10,90,extreme_plus_one,0.2406385575888447,0.0086803405847004,0.0400828741087549,-0.2215056993896647,-0.3037911944779281,0.0504232331116188,-0.1721496232795173,0.0481845115847768,369.76316208048354,0.9968188325115316,53025.44394617264,77.81660103797913,"[1, 2]","[4, 5]","{""beta_lookback"": 126, ""long_short_style"": ""extreme_plus_one"", ""n_buckets"": 5, ""tc_bps"": 10, ""vol_window"": 90}"
126,5,10,126,extreme_only,0.4930632169762061,0.0161961049115817,0.0574179767320913,-0.0237350880976736,0.0040824282537052,0.0793296697055109,-0.2041620111580601,0.0678859316961895,185.3839669158581,0.9968188325115316,85535.0583656687,46.80767440795898,[1],[5],"{""beta_lookback"": 126, ""long_short_style"": ""extreme_only"", ""n_buckets"": 5, ""tc_bps"": 10, ""vol_window"": 126}"
126,5,10,126,extreme_plus_one,0.2406385575888447,0.0086803405847004,0.0400828741087549,-0.2215056993896647,-0.3037911944779281,0.0504232331116188,-0.1721496232795173,0.0481845115847768,369.76316208048354,0.9968188325115316,53025.44394617264,78.68174433708191,"[1, 2]","[4, 5]","{""beta_lookback"": 126, ""long_short_style"": ""extreme_plus_one"", ""n_buckets"": 5, ""tc_bps"": 10, ""vol_window"": 126}"
126,5,15,40,extreme_only,0.4486027514158279,0.0149655096737129,0.0574402273848637,-0.0451498208149259,-0.0277886767263058,0.0726477179069187,-0.2060010982435504,0.0679067678525433,185.3839669158581,0.9968188325115316,126295.42086900398,48.389153480529785,[1],[5],"{""beta_lookback"": 126, ""long_short_style"": ""extreme_only"", ""n_buckets"": 5, ""tc_bps"": 15, ""vol_window"": 40}"
126,5,15,40,extreme_plus_one,0.2140785423178126,0.0078057674975857,0.0400995903000377,-0.2432233865021098,-0.3361738406407316,0.0443675320036743,-0.1759342281409596,0.0481801521069788,369.76316208048354,0.9968188325115316,78668.00773741421,79.05966854095459,"[1, 2]","[4, 5]","{""beta_lookback"": 126, ""long_short_style"": ""extreme_plus_one"", ""n_buckets"": 5, ""tc_bps"": 15, ""vol_window"": 40}"
126,5,15,60,extreme_only,0.4486027514158279,0.0149655096737129,0.0574402273848637,-0.0451498208149259,-0.0277886767263058,0.0726477179069187,-0.2060010982435504,0.0679067678525433,185.3839669158581,0.9968188325115316,126295.42086900398,46.11572766304016,[1],[5],"{""beta_lookback"": 126, ""long_short_style"": ""extreme_only"", ""n_buckets"": 5, ""tc_bps"": 15, ""vol_window"": 60}"
126,5,15,60,extreme_plus_one,0.2140785423178126,0.0078057674975857,0.0400995903000377,-0.2432233865021098,-0.3361738406407316,0.0443675320036743,-0.1759342281409596,0.0481801521069788,369.76316208048354,0.9968188325115316,78668.00773741421,78.70627546310425,"[1, 2]","[4, 5]","{""beta_lookback"": 126, ""long_short_style"": ""extreme_plus_one"", ""n_buckets"": 5, ""tc_bps"": 15, ""vol_window"": 60}"
